credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,all_other,0.1189,198.99,11.09741,21.07,722,4769.958,18136,44.7,0,0,0,0
1,debt_consolidation,0.16,404.31,10.46105,21.09,662,4529.958,22416,67,1,0,0,0
1,debt_consolidation,0.1284,537.89,10.64304,10.37,717,3719.958,16016,84.7,0,0,0,0
1,debt_consolidation,0.1347,237.46,10.52191,14.71,707,3810,3915,93.2,0,0,0,0
1,credit_card,0.1221,258.2,10.63826,17.78,717,2520,14610,76.9,0,0,0,1
1,all_other,0.08,263.23,11.15625,3.05,777,4020.958,1506,6.6,0,0,0,0
1,all_other,0.08,172.35,11.3022,9.87,782,5730,4590,14.7,0,0,0,0
1,all_other,0.1284,168.09,10.30895,2.6,757,4590,724,2.8,1,0,0,0
1,major_purchase,0.1505,346.92,10.75799,20.19,752,4621,0,27.7,2,0,0,0
1,all_other,0.1316,337.71,10.71442,3.97,732,2789,2025,15.6,1,0,0,1
1,all_other,0.0768,374.29,11.15619,12.62,722,2911,16810,32.3,2,0,0,1
1,major_purchase,0.0963,215.04,9.510445,6.4,807,9209.958,35,1.7,0,0,0,0
1,home_improvement,0.08,125.35,11.15619,8.78,757,2790,3008,8.7,0,0,0,0
1,debt_consolidation,0.1347,407.08,11.0021,15.12,697,2520,12540,54.3,1,0,0,0
1,credit_card,0.0963,385.14,10.91567,21.17,757,10739.96,25133,38.8,1,0,0,0
1,all_other,0.1632,331.95,10.81978,1.46,692,1620,4700,51.6,1,0,0,0
1,all_other,0.1411,342.29,11.98293,9.27,677,5189.958,10843,68.6,0,1,0,1
1,debt_consolidation,0.1347,407.08,10.1491,9.2,722,11339.96,11377,94.8,1,0,0,1
1,debt_consolidation,0.0963,320.95,10.82536,13.77,737,5400,1251,5.5,1,0,1,0
1,small_business,0.1505,477.01,10.30895,17.96,687,1441,5269,15.1,3,0,0,1
1,small_business,0.1221,499.73,11.546,8.57,772,4109.958,11700,42.5,0,0,0,0
1,debt_consolidation,0.1284,84.05,10.66896,8.76,687,5670,1580,14,1,0,0,0
1,debt_consolidation,0.1347,339.23,11.22524,14.91,732,3737.958,26694,98.9,3,0,0,0
1,credit_card,0.1284,504.27,11.08214,6.65,717,2190.958,27201,57.4,0,0,0,0
1,debt_consolidation,0.0963,320.95,10.59663,12.81,742,8370,7108,18.3,2,0,0,0
1,major_purchase,0.1442,687.66,12.46458,16.97,697,7799.958,58981,84.9,2,0,0,0
1,all_other,0.08,156.69,10.91509,9.05,757,2490,1012,10.1,0,0,0,0
1,all_other,0.1221,666.3,10.84934,3.1,782,2850,99,0.4,0,0,0,0
1,all_other,0.1537,104.54,11.0021,1,672,1800,1048,31.8,1,0,0,1
1,debt_consolidation,0.1474,276.3,10.30895,15.44,677,8617,21202,88,0,1,0,0
1,debt_consolidation,0.0932,313.08,10.43412,22.62,747,6725.958,16248,23.9,0,0,0,0
1,home_improvement,0.0932,159.74,10.12663,3.89,777,3419.958,3901,10.6,2,0,0,0
1,all_other,0.1284,672.36,11.38496,1.95,787,2730,45210,3.8,1,0,0,0
1,debt_consolidation,0.1726,894.61,12.48749,12.76,692,6599.958,35172,95.3,0,0,0,1
1,debt_consolidation,0.1442,687.66,11.18442,23.25,697,6659.958,18789,52,3,0,0,0
1,credit_card,0.1221,399.78,11.0021,16.16,742,4379.958,24904,66.4,2,0,0,0
1,debt_consolidation,0.1411,410.75,11.03817,22.03,682,3150,4532,32.4,0,0,0,0
1,debt_consolidation,0.1632,474.97,11.38287,18.64,662,7920,6021,57.9,0,1,0,0
1,debt_consolidation,0.1379,391.87,10.73422,10.3,697,3659.958,11361,35.3,0,3,0,0
1,home_improvement,0.0963,224.66,11.42959,8.05,757,4799.958,962,4.6,0,1,0,0
1,all_other,0.1474,690.74,10.71442,9.31,697,3374.958,1483,4.2,0,0,0,0
1,educational,0.06,91.27,9.793449,5.69,727,4320,859,10.7,0,0,0,0
1,small_business,0.1695,356.27,11.0021,11.18,662,3336.958,6070,88,1,0,0,0
1,credit_card,0.1379,340.76,10.44871,14.71,692,2520,8316,52.6,0,0,0,0
1,all_other,0.1218,399.6,11.04852,9.03,712,7321,16353,31.9,0,0,0,0
1,all_other,0.1347,67.85,9.884916,16.32,692,2189.958,6191,72,1,0,0,0
1,small_business,0.0963,513.51,11.69525,2.5,802,12330,8823,7.4,1,0,0,0
1,debt_consolidation,0.1284,242.05,10.81986,13.17,702,10259.96,19434,43.2,2,0,0,0
1,home_improvement,0.1253,301.2,11.42946,20.3,722,4446.958,42813,0,2,0,0,1
1,all_other,0.1496,207.87,11.20504,18.43,662,5517,14417,82.9,0,0,0,0
1,home_improvement,0.1347,542.77,12.25486,14.93,707,6359.958,46392,81.1,1,0,0,0
1,all_other,0.1505,190.81,10.66905,12.7,667,3719.958,1953,57.4,2,1,0,0
1,credit_card,0.0932,191.69,11.11245,19.45,747,7409.958,42518,68.9,2,0,0,0
1,all_other,0.0932,191.69,10.95081,11.56,777,6810,14650,24.5,5,0,0,0
1,small_business,0.1253,167.34,11.56172,23.9,707,7500,70432,89.3,0,0,0,0
1,small_business,0.1221,666.3,11.69525,8.22,782,6450,3606,4.5,0,0,0,0
1,all_other,0.1505,260.19,12.36564,15.01,672,7500,82153,88.1,0,0,0,0
1,all_other,0.1442,51.58,11.23538,11.4,677,3510,457,18,0,0,0,0
1,debt_consolidation,0.1505,294.88,9.998798,13.75,672,1740,11131,57.7,1,0,0,1
1,major_purchase,0.1253,187.42,10.4631,14.43,702,8130.958,15341,40.2,1,0,0,1
1,all_other,0.1126,312.21,11.18442,3.73,747,2070,700,14.6,7,0,0,0
1,all_other,0.1316,303.94,10.59663,9.66,727,4019.958,1813,27.1,1,0,1,0
1,debt_consolidation,0.1347,244.25,11.39076,12.83,687,3510,28767,74.9,1,0,0,0
1,major_purchase,0.1505,156.12,11.31447,11.56,667,3630,0,0,1,2,1,0
1,debt_consolidation,0.1411,329.46,10.71442,22.48,682,2309.958,13575,73.8,0,0,0,1
1,debt_consolidation,0.1347,284.95,11.03489,13.53,692,3990,9631,74.7,3,0,0,0
1,small_business,0.1347,814.15,11.51293,7.25,737,2160,5,0.2,3,0,0,0
1,credit_card,0.1379,511.14,10.9682,11.07,707,3120,15166,94.8,2,0,0,0
1,home_improvement,0.1442,55.02,10.15425,12.98,692,1260,0,0,0,0,1,0
1,all_other,0.1221,333.15,9.952278,8.46,717,1829.958,6711,53.3,1,0,0,0
1,small_business,0.1316,413.69,10.08581,11.35,707,2130,4850,53.9,1,0,0,1
1,all_other,0.1158,528.22,12.61154,7.6,697,4214,41491,60.9,0,0,0,0
1,debt_consolidation,0.1379,238.53,10.20359,21.91,697,3180,7494,94.9,0,0,0,0
1,debt_consolidation,0.1411,676.02,11.08214,18.85,702,8250,11667,33.1,1,0,0,1
1,all_other,0.1347,169.62,11.28983,3.67,697,5100,3048,33.9,0,1,0,0
1,credit_card,0.1316,506.56,11.20504,18.87,727,9450,49542,54.6,2,0,0,0
1,debt_consolidation,0.0932,319.47,10.47345,19.88,762,2760,12255,24.2,0,0,0,0
1,small_business,0.0932,63.9,11.06664,12.04,742,2760,0,0,0,0,0,0
1,small_business,0.1442,171.92,11.58085,1.96,697,2669.958,4233,46,0,0,0,1
1,debt_consolidation,0.1411,164.3,10.50232,14.67,672,1394,8038,51.5,0,0,0,0
1,all_other,0.0932,255.58,11.81303,5.18,752,5010,79821,37.1,0,0,0,0
1,all_other,0.1189,663.28,10.70549,17.33,772,9119.958,22828,21.4,1,0,0,0
1,all_other,0.1379,681.51,11.8422,7.12,712,5100,7629,25.3,0,0,0,0
1,debt_consolidation,0.0768,124.77,10.54534,13.45,802,4560,3199,7.4,0,0,0,0
1,all_other,0.1253,836.66,11.65269,1.39,762,2160,30215,49.6,1,0,0,1
1,debt_consolidation,0.1379,170.38,10.43858,5.69,692,5159.958,445,89,2,0,0,0
1,all_other,0.08,313.37,11.0021,0.36,792,2520,1858,12.7,0,0,0,0
1,debt_consolidation,0.1568,420.02,10.73631,4.04,667,3389.958,7805,41.9,0,0,0,0
1,all_other,0.0963,385.14,11.22524,14.93,757,4109.958,2300,11.3,0,0,0,0
1,credit_card,0.1379,436.17,11.5991,24.88,702,5280,39311,85.8,0,0,0,0
1,small_business,0.0768,194.95,10.66896,21.43,797,4049.958,2094,7.7,1,0,0,0
1,debt_consolidation,0.1632,353.14,10.77896,20.55,672,4799.958,3996,97.5,0,0,1,1
1,all_other,0.1095,170.12,11.3022,10.34,692,8948,25972,89.6,1,0,0,0
1,small_business,0.16,527.36,10.81978,7.92,702,4139.958,5918,98.6,1,0,0,1
1,credit_card,0.1189,238.79,10.69204,6.98,712,5040,9144,25.5,0,0,0,0
1,all_other,0.1189,198.99,11.15625,7.23,722,2249.958,4965,53.4,0,0,0,0
1,credit_card,0.1284,336.18,11.79056,2,712,9209.958,3462,21.6,0,0,0,0
1,educational,0.1474,172.69,10.95081,9.81,687,6120,3335,45.1,2,0,0,1
1,major_purchase,0.1221,199.89,10.59663,0.6,747,3779.958,297,5.8,0,0,0,0
1,debt_consolidation,0.1568,210.01,10.859,23.35,667,3870,7160,62.3,1,0,0,0
1,debt_consolidation,0.1316,432.26,11.03489,3.74,707,2339.958,6214,20.8,0,0,0,0
1,debt_consolidation,0.1253,560.56,10.71442,22.45,712,4139.958,11860,45.1,1,0,0,0
1,debt_consolidation,0.1379,170.38,10.44871,7.41,697,12390,693,23.1,1,0,0,0
1,debt_consolidation,0.1632,141.26,11.48247,20.89,667,5669.958,34008,98.3,0,0,0,0
1,debt_consolidation,0.1474,414.45,10.93489,3.87,677,1829.958,7810,37.5,1,0,0,0
1,debt_consolidation,0.1316,405.25,11.33857,9.4,702,3299.958,15127,45.6,0,0,1,0
1,debt_consolidation,0.1316,324.2,10.69194,5.21,702,13770,7491,71.3,0,1,0,0
1,credit_card,0.1537,684.73,10.84535,11.72,687,5939.958,43620,92.9,0,0,0,0
1,credit_card,0.1474,442.08,11.22524,14.96,692,3270,24769,90.1,2,1,0,0
1,debt_consolidation,0.08,222.49,11.0822,13.25,757,6510,4409,12.4,3,0,0,0
1,debt_consolidation,0.1411,313.2,11.51293,24.34,692,13410,46268,92.9,1,1,0,1
1,credit_card,0.1189,414.55,11.0021,14.68,737,4230,12663,34.4,1,0,0,0
1,debt_consolidation,0.1537,139.39,10.23996,23.83,672,1139.958,4071,78.3,0,0,0,0
1,debt_consolidation,0.1682,533.43,11.98293,22.57,682,3600.042,15214,68.7,0,2,0,0
1,home_improvement,0.1095,654.28,11.11167,18.89,777,8909.958,12683,18.1,0,0,0,0
1,home_improvement,0.1568,385.02,11.15625,14.97,662,12539.96,9649,50.5,0,0,0,1
1,debt_consolidation,0.1635,706.59,11.51289,20.93,677,4863,22739,59.5,0,0,0,0
1,home_improvement,0.08,150.42,11.03489,1.2,787,6689.958,3473,10.7,4,0,0,0
1,all_other,0.1284,336.18,10.77896,4,707,3181,7350,13.8,3,1,0,0
1,debt_consolidation,0.1474,690.74,11.26446,15.51,687,8580,19367,49.9,2,0,0,0
1,all_other,0.1253,401.6,10.49127,24.6,712,4109.958,13376,33.9,2,0,0,0
1,educational,0.1347,379.94,11.71096,14.28,722,5601.958,0,0,1,1,0,1
1,small_business,0.0963,433.28,10.89674,18.2,757,4431.958,18116,40.7,0,0,0,0
1,debt_consolidation,0.0768,165.32,10.33947,0.58,812,6959.958,1674,8.8,1,0,0,0
1,all_other,0.1316,50.66,10.30895,10.44,682,8220,10926,72.4,2,1,0,0
1,all_other,0.1442,192.55,10.389,6.09,672,2279.958,3805,48.8,2,0,0,0
1,credit_card,0.1221,333.15,11.22524,11.02,712,5760,9484,83.9,0,0,0,0
1,debt_consolidation,0.1726,150.3,10.66896,12.31,662,2669.958,9753,95.9,1,0,0,0
1,small_business,0.1411,410.75,11.42954,7.63,692,1979.958,752,2.5,2,2,0,1
1,all_other,0.1505,138.77,9.998798,19.75,667,2341.958,555,3.9,2,1,0,0
1,all_other,0.1568,328.14,10.59663,14.1,662,2669.958,4485,25.8,0,2,0,1
1,credit_card,0.0932,263.57,10.58658,24.45,757,8970,29576,41.1,2,0,0,0
1,debt_consolidation,0.1442,481.36,10.52269,22.13,682,3329.958,1840,26.7,1,0,0,0
1,home_improvement,0.1253,560.56,11.0021,8.56,727,6599.958,25409,38.1,0,0,0,0
1,debt_consolidation,0.1726,687.06,10.97934,9.78,677,3482,20732,96,0,0,0,0
1,debt_consolidation,0.1221,266.52,11.18442,9.87,782,4829.958,54855,10.8,0,0,0,0
1,all_other,0.08,156.69,11.2772,0.5,782,7622,33,0.2,2,0,0,0
1,all_other,0.0737,543.3,11.67419,8.61,762,3570,3524,8.7,2,0,0,0
1,major_purchase,0.1221,149.92,10.78932,16.7,712,2430,5198,41.6,2,0,0,0
1,all_other,0.0932,255.58,10.81408,14.99,762,3600,1575,21.9,0,0,0,0
1,debt_consolidation,0.1682,675.68,10.81978,18.41,667,4890.042,9246,85.6,2,0,1,0
1,debt_consolidation,0.1537,209.08,11.38532,13.24,662,5489.958,24214,68,0,0,0,0
1,all_other,0.0932,159.74,10.75364,5.05,792,5430,1767,14.7,0,0,0,0
1,debt_consolidation,0.0788,375.37,11.60824,16.27,762,4793,12311,24.9,2,0,0,0
1,small_business,0.1347,407.08,11.28978,23.83,692,6390,8762,31.9,3,0,0,0
1,small_business,0.1316,290.43,10.7364,7.98,702,3881,553,2.8,1,0,0,0
1,credit_card,0.1379,68.16,10.88025,18.07,692,3329.958,16306,95.9,0,0,0,0
1,all_other,0.1442,55.02,8.998137,19.14,682,3779.958,2816,93.9,2,0,0,0
1,all_other,0.0963,144.43,10.54534,0.82,747,6870,752,27.9,1,0,0,1
1,debt_consolidation,0.1442,524.34,11.0021,20.64,712,4529.958,51790,96.1,1,0,0,1
1,debt_consolidation,0.1537,519.21,10.59653,16.89,662,3809.958,15586,83.3,0,0,0,0
1,all_other,0.16,140.63,9.775654,1.7,677,1350,301,8.9,0,0,0,0
1,debt_consolidation,0.1189,596.96,11.18442,22.3,747,3689.958,23518,32.9,2,0,0,0
1,all_other,0.1537,174.24,10.54534,0.32,702,3090,260,10.4,1,0,0,0
1,all_other,0.1505,867.29,11.69525,3.26,712,3844,3173,6.2,1,1,0,0
1,all_other,0.1537,313.62,10.4631,6.27,712,1199.958,8534,29.3,2,0,0,0
1,debt_consolidation,0.1253,234.27,10.12647,21.08,717,3299.958,4702,61.9,1,0,0,0
1,debt_consolidation,0.16,457.05,10.6736,11.08,672,2939.958,2350,63.5,0,0,0,0
1,small_business,0.0932,287.53,11.62625,0.43,802,5460,1074,3.9,1,0,0,0
1,debt_consolidation,0.1474,138.15,10.16601,14.72,672,3480,2229,58.7,3,0,0,0
1,home_improvement,0.0963,320.95,10.64542,1.14,752,1859.958,974,4.5,1,0,0,0
1,all_other,0.16,351.58,11.38505,11.85,662,2639.958,12125,69.3,2,0,0,0
1,small_business,0.1565,699.73,11.0021,20.74,742,6692,24030,82.9,3,0,0,0
1,all_other,0.1663,354.7,10.16585,4.62,687,1229.958,5785,54.6,1,0,0,1
1,all_other,0.1442,51.58,11.0021,12.04,667,3719.958,2287,47.6,1,0,0,1
1,credit_card,0.1316,216.13,11.28978,17.16,697,4950,22630,53.9,1,0,0,0
1,all_other,0.1379,306.68,11.28978,0.09,697,2853,3230,10.3,0,1,0,0
1,all_other,0.08,313.37,12.10071,7.26,772,13830,22141,15.2,1,0,0,0
1,debt_consolidation,0.0963,449.32,11.73607,7.81,747,7530,17649,58.1,0,0,0,0
1,all_other,0.0963,307.31,10.95074,10.72,717,1440,8305,26.9,0,0,0,0
1,credit_card,0.1411,684.58,11.60824,13.18,702,5579.958,25277,80.8,0,1,0,0
1,debt_consolidation,0.0768,86.56,9.823362,4.55,762,4590,1223,6.6,1,0,0,0
1,debt_consolidation,0.1411,123.23,10.51867,3.31,697,3659.958,3437,90.4,1,1,0,0
1,small_business,0.1284,504.27,11.35041,11.92,722,5489.958,27662,73.4,0,0,0,0
1,debt_consolidation,0.1505,143.97,9.392662,5.8,682,1260,1950,67.2,0,0,0,0
1,small_business,0.1411,123.23,10.30895,0.04,727,6239.958,1,0,0,0,1,0
1,debt_consolidation,0.1316,67.55,10.12663,9.55,687,5249.958,635,42.3,0,0,0,1
1,debt_consolidation,0.1537,334.53,11.15625,17.04,667,5580.958,22875,86,0,0,0,0
1,credit_card,0.0963,320.95,10.77896,13.8,742,5249.958,9660,60.4,2,0,0,0
1,debt_consolidation,0.0768,249.53,10.81978,11.59,722,2130,9287,27.9,2,0,0,0
1,debt_consolidation,0.0932,255.58,10.69194,15.16,762,9300,24142,49.4,0,0,0,0
1,home_improvement,0.1347,223.89,10.54534,11.34,687,1650,2415,14.3,2,0,0,0
1,debt_consolidation,0.08,313.37,11.37366,4.9,797,5899.958,33850,57.9,3,0,0,0
1,home_improvement,0.0774,280.97,11.77535,1.68,777,5352.958,6638,40.7,0,0,0,0
1,major_purchase,0.1537,95.83,11.28978,3.55,687,1410,64,1.2,1,0,0,0
1,small_business,0.1663,425.64,11.4721,15.46,672,5219.958,24249,97,1,1,0,0
1,all_other,0.08,282.03,10.95081,9.62,772,5969.958,57033,29.8,0,0,0,0
1,educational,0.0963,48.15,10.08581,9.8,757,1619.958,0,0,0,0,0,0
1,all_other,0.1253,117.14,11.75979,19.28,702,11309.96,16146,54.4,3,0,0,1
1,major_purchase,0.1189,198.99,10.46322,11.55,737,1889.958,1003,43.6,2,0,0,0
1,all_other,0.1284,201.71,10.35774,5.83,742,11069.96,7699,69.4,1,0,0,1
1,debt_consolidation,0.1442,226.93,10.30895,11.08,697,1199.958,6593,55.9,2,0,0,0
1,major_purchase,0.1505,104.08,10.63586,18.95,662,2370,4285,44.6,3,1,0,0
1,debt_consolidation,0.1322,676.02,11.26446,0.65,727,1698.958,5142,27.2,0,0,0,1
1,debt_consolidation,0.1253,127.18,10.51857,12.36,732,3749.958,168,56,0,0,0,0
1,debt_consolidation,0.1284,215.16,10.12663,15.07,702,2430,4072,23.8,0,0,0,0
1,debt_consolidation,0.1632,439.66,10.66886,12.5,667,1470,7722,82.1,2,0,0,0
1,home_improvement,0.1284,672.36,10.64542,1.49,752,3900,1954,6.4,5,0,0,0
1,debt_consolidation,0.1253,133.87,11.31443,20.91,702,4590,36462,81,1,0,0,0
1,educational,0.1253,602.4,11.58989,11.67,727,8220,14191,61.2,1,0,0,0
1,all_other,0.0737,111.77,10.69408,12.38,772,2010,1060,8.6,2,0,0,0
1,debt_consolidation,0.08,188.02,10.57132,6.65,752,2880,4487,11.1,0,0,0,0
1,debt_consolidation,0.1189,281.9,10.71442,17.04,732,3719.958,14439,32.2,1,0,0,0
1,all_other,0.1189,50.58,11.5002,8.12,677,3359.958,36192,84.6,0,0,0,1
1,all_other,0.1284,168.09,10.97002,0.23,767,3630,11,0.1,0,0,0,1
1,debt_consolidation,0.1221,333.15,10.4631,9.53,717,3540,9985,52.3,0,0,0,0
1,home_improvement,0.1379,272.61,12.06156,2.44,687,5377,14324,53.4,2,0,0,0
1,major_purchase,0.1442,51.58,10.93596,19.85,672,4320,15198,84,0,0,0,0
1,all_other,0.0963,481.42,10.77896,12.57,712,8159.958,10,0.1,0,0,0,0
1,debt_consolidation,0.1663,141,11.4721,18.46,682,11490,39502,87.6,0,0,0,0
1,debt_consolidation,0.1284,504.27,10.91509,14.99,712,6629.958,9483,57.8,0,0,0,0
1,all_other,0.0963,304.9,10.91509,9.16,747,7049.958,28962,66.9,0,0,0,0
1,all_other,0.0768,124.77,10.49957,0.93,742,1919.958,1410,67.1,0,0,0,0
1,all_other,0.1442,110.03,10.57132,3.82,687,1859.958,6039,28.1,2,0,0,0
1,debt_consolidation,0.16,421.89,10.81986,11.33,662,2730,11660,67,2,0,0,0
1,all_other,0.1189,497.46,11.77529,7.31,747,3150,9642,30,0,0,0,0
1,all_other,0.08,31.34,10.12663,9.26,742,1979.958,3106,31.4,0,0,0,0
1,all_other,0.08,175.49,11.22524,13.31,782,5490,0,0,1,0,0,0
1,debt_consolidation,0.1221,399.78,11.0021,17.32,727,3990,19817,61.4,2,0,0,0
1,credit_card,0.1221,326.49,11.17044,10.48,722,6390,9630,36.6,0,0,1,0
1,all_other,0.1411,246.45,10.66886,13.62,702,3449.958,1621,40.5,1,0,0,0
1,all_other,0.1189,212.25,11.0021,1.62,797,9120.958,3391,6.2,2,0,0,0
1,all_other,0.08,188.02,11.28978,7.75,757,3059.958,12454,29.8,0,0,0,0
1,small_business,0.1221,116.61,11.12732,17.82,727,6719.958,53059,89.9,3,0,0,0
1,debt_consolidation,0.1474,345.37,11.7361,9.34,677,5762,12403,39.8,2,1,0,0
1,all_other,0.0768,155.96,10.37349,15,782,3485,695,8.2,0,0,0,0
1,small_business,0.1221,273.19,10.43412,8.72,732,3480,6383,48.7,1,0,0,0
1,all_other,0.1392,109.24,11.18442,2.2,677,5550,2596,12.5,3,0,0,0
1,debt_consolidation,0.1284,252.14,10.46322,21.36,707,3419.958,10638,61.8,0,0,0,0
1,all_other,0.1474,41.45,9.814656,2.56,687,1470,1716,71.5,0,0,0,0
1,all_other,0.1379,85.19,10.15813,14.93,677,5430,1838,73.5,0,0,0,0
1,home_improvement,0.0932,319.47,12.01972,15.02,752,12033,56153,44.3,1,0,0,0
1,debt_consolidation,0.1316,287.05,10.37349,3.9,697,2250.958,9172,44.7,0,0,0,0
1,debt_consolidation,0.1316,202.63,11.15625,23.91,692,2130,22713,43.1,1,0,0,0
1,all_other,0.1284,33.62,10.08581,24.35,687,3480,2533,38.4,0,0,1,0
1,small_business,0.0932,95.85,10.08581,0.95,762,6544,1870,5.5,0,0,0,0
1,all_other,0.0768,187.15,12.20609,5.61,712,3840,7926,49.8,3,0,0,0
1,all_other,0.08,250.69,10.52002,12.63,712,5219.958,12269,19.3,2,0,0,0
1,debt_consolidation,0.1284,181.54,10.4631,23.07,707,1499.958,7828,23.9,2,0,0,0
1,debt_consolidation,0.1347,305.31,11.18442,12.85,687,3510,8081,58.1,0,1,0,0
1,debt_consolidation,0.0932,255.58,11.08214,1.94,782,4650,3845,25.6,0,0,0,0
1,debt_consolidation,0.1221,499.73,11.29725,3.48,742,6780,11774,44.4,0,0,0,0
1,debt_consolidation,0.16,285.66,11.08214,15.88,702,5549.958,21438,90.6,1,0,1,1
1,debt_consolidation,0.08,156.69,10.91502,7.53,762,5219.958,6576,25.2,0,0,0,0
1,home_improvement,0.1568,192.51,11.12726,11.42,662,3779.958,10311,88.9,0,1,1,0
1,debt_consolidation,0.1411,198.53,11.35041,4.62,687,2010,6419,45.5,0,0,0,0
1,home_improvement,0.1221,666.3,11.66138,9.22,807,7439.958,0,0,2,0,0,0
1,debt_consolidation,0.1284,605.13,10.31374,12.74,727,3510,22099,84.7,0,0,0,0
1,credit_card,0.2086,902.54,11.69065,20.92,667,6300.042,45414,98.3,0,1,0,0
1,all_other,0.0768,77.98,11.05089,14.74,747,7079.958,27222,42.9,1,0,0,0
1,debt_consolidation,0.0963,346.62,11.58058,9.41,737,10170,4229,7.1,0,0,0,0
1,small_business,0.1474,268.53,10.43412,13.59,677,2040,22556,73,0,0,0,0
1,credit_card,0.1221,506.39,10.859,19.32,737,3991,32709,53.6,0,0,0,0
1,all_other,0.1221,263.19,10.81978,7.25,737,4109.958,2140,6,3,0,0,0
1,all_other,0.0963,192.57,11.17884,9.49,777,3419.958,257,3.6,0,0,0,0
1,all_other,0.1379,238.53,11.15625,21.53,682,1890.958,8299,58.9,0,0,0,0
1,debt_consolidation,0.0932,325.86,11.57119,0.17,767,4409.958,9943,10.9,0,0,0,0
1,debt_consolidation,0.08,313.37,10.34817,7.62,772,3510,944,19.7,2,0,0,1
1,debt_consolidation,0.1537,139.39,9.996431,1.91,662,2760,370,21.8,1,0,0,0
1,debt_consolidation,0.1189,464.3,10.37349,17.81,737,5790,4577,16.2,2,0,0,0
1,debt_consolidation,0.16,215.34,11.11239,16.25,667,4859.958,5636,49.9,2,1,0,0
1,debt_consolidation,0.1316,202.63,10.77019,20.02,687,3240,18634,70.6,1,0,0,0
1,credit_card,0.1379,115.86,11.05089,20.11,692,3990,18212,56.4,1,0,0,0
1,all_other,0.0963,115.54,11.31813,0.58,762,1499.958,849,1.9,0,0,0,0
1,educational,0.1221,233.21,9.21034,0,717,1334,0,0,2,0,0,0
1,all_other,0.1253,200.8,10.89674,6.36,742,2790,1510,50.3,1,0,0,0
1,all_other,0.0737,111.77,10.64542,6.57,772,4529.958,2521,22.1,0,0,0,0
1,debt_consolidation,0.08,238.16,10.40426,12.29,777,8310,1805,8.7,2,0,0,0
1,debt_consolidation,0.0963,481.42,11.22524,24.5,787,6540,5544,11.3,0,0,0,0
1,debt_consolidation,0.1758,790.73,12.21602,14.03,667,3540,31008,79.8,3,0,0,1
1,small_business,0.1221,266.52,10.4631,1.3,732,1652,2722,36.8,2,0,0,0
1,debt_consolidation,0.1189,397.97,11.46155,1.92,742,6904,14989,25,1,0,0,0
1,home_improvement,0.1379,340.76,10.49127,12.3,732,8130.958,6729,97.5,1,0,0,1
1,debt_consolidation,0.1474,448.98,10.4631,16.39,677,2790,21124,87.3,3,0,0,0
1,all_other,0.1568,367.52,11.0021,14.42,677,5490,24151,61.1,3,0,0,0
1,debt_consolidation,0.1316,506.56,10.34174,13.16,757,6450,4923,70.3,2,0,0,0
1,debt_consolidation,0.1411,513.44,11.05089,22.67,702,3150,26803,92.7,0,0,0,0
1,educational,0.1284,228.61,9.903488,14.58,687,2249,7783,84.6,0,0,0,0
1,debt_consolidation,0.0932,415.31,11.40756,8.51,782,4230,9957,29.6,0,0,0,0
1,all_other,0.08,250.69,11.51289,4.32,712,7109.958,5262,28.4,0,1,0,0
1,small_business,0.1221,533.04,10.9682,7.49,772,3719.958,10144,15.6,0,0,0,0
1,all_other,0.0963,256.76,10.83958,0.24,792,3389.958,132,6.6,3,0,0,0
1,small_business,0.1316,515,11.18442,17.68,722,5310,6759,0,3,0,0,0
1,credit_card,0.0932,76.68,10.90596,4.69,737,5609.958,2184,72.1,1,0,0,0
1,home_improvement,0.1347,508.84,10.64542,14.34,712,4559.958,8644,47,0,0,0,0
1,credit_card,0.0963,102.71,10.63933,19.58,717,8340,6479,38.1,1,0,0,0
1,home_improvement,0.08,338.43,11.81303,6.82,792,4710,10232,19.1,2,0,0,0
1,debt_consolidation,0.1442,343.83,10.91509,23.41,682,3419.958,20344,86,0,0,0,0
1,small_business,0.1316,378.23,11.06351,4.25,732,5219.958,8897,19.1,3,0,0,1
1,credit_card,0.1442,469.33,11.06564,22.43,682,3510,34847,68.1,1,1,0,0
1,home_improvement,0.1316,324.2,9.998798,16.36,732,4139.958,11246,93.7,0,0,0,0
1,credit_card,0.1379,163.57,11.2561,16.93,677,4980,19146,33.9,3,0,0,0
1,all_other,0.1253,334.67,11.40756,20.4,762,12209.96,28872,21.1,1,0,0,0
1,all_other,0.1189,149.24,10.87222,13.03,722,2729.958,850,14.2,0,1,0,0
1,all_other,0.0963,449.32,11.22524,1.94,812,3389.958,45050,6.4,0,0,0,0
1,educational,0.16,112.51,9.903488,6.3,677,1259.958,1715,39.9,0,0,0,0
1,credit_card,0.08,156.69,10.43412,15.85,767,10170,5748,12.3,0,1,0,0
1,all_other,0.1189,165.82,10.11634,6.69,717,8489.958,9764,22.7,3,0,0,0
1,debt_consolidation,0.0932,95.85,10.87805,11.34,782,5279.958,722,3.2,0,0,0,0
1,credit_card,0.1474,621.67,10.93311,16.33,682,3270,18451,65.2,2,0,0,0
1,educational,0.1411,136.92,11.22524,15.63,672,4469.958,6855,53.6,0,0,0,0
